Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
19551;INCAPSULA - Incapsula Inc;0.532;1560958383;gulfnews.com;;131.159.0.2;443;186.982;200;TCP/TLS1.2;0.361;
19551;INCAPSULA - Incapsula Inc;0.266;1560958383;gulfnews.com;;131.159.0.2;443;296.778;200;TCP/TLS1.3;191.888;
19551;INCAPSULA - Incapsula Inc;0.553;1560958384;interac.ca;;131.159.0.2;443;377.806;301;TCP/TLS1.2;0.376;
19551;INCAPSULA - Incapsula Inc;0.520;1560958384;interac.ca;;131.159.0.2;443;367.393;301;TCP/TLS1.3;0.376;
19551;INCAPSULA - Incapsula Inc;0.613;1560958385;mo.gov;;131.159.0.2;443;390.771;301;TCP/TLS1.2;0.369;
19551;INCAPSULA - Incapsula Inc;0.466;1560958385;mo.gov;;131.159.0.2;443;362.165;301;TCP/TLS1.3;0.372;
19551;INCAPSULA - Incapsula Inc;0.553;1560958385;khaleejtimes.com;;131.159.0.2;443;135.438;301;TCP/TLS1.2;0.315;
19551;INCAPSULA - Incapsula Inc;0.464;1560958385;khaleejtimes.com;;131.159.0.2;443;98.127;301;TCP/TLS1.3;0.328;
19551;INCAPSULA - Incapsula Inc;0.533;1560958386;kooora.com;;131.159.0.2;443;516.333;301;TCP/TLS1.2;0.465;
19551;INCAPSULA - Incapsula Inc;0.579;1560958387;kooora.com;;131.159.0.2;443;366.409;301;TCP/TLS1.3;0.451;
19551;INCAPSULA - Incapsula Inc;0.470;1560958387;decathlon.it;;131.159.0.2;443;135.543;301;TCP/TLS1.2;0.303;
19551;INCAPSULA - Incapsula Inc;0.539;1560958387;decathlon.it;;131.159.0.2;443;102.304;301;TCP/TLS1.3;0.358;
2635;AUTOMATTIC - Automattic;0.526;1560958387;wordpress.com;;131.159.0.2;443;59.031;200;TCP/TLS1.2;0.356;
2635;AUTOMATTIC - Automattic;0.503;1560958388;wordpress.com;;131.159.0.2;443;37.748;200;TCP/TLS1.3;0.350;
2635;AUTOMATTIC - Automattic;2.116;1560958389;files.wordpress.com;;131.159.0.2;443;267.659;301;TCP/TLS1.2;0.239;
2635;AUTOMATTIC - Automattic;0.463;1560958389;files.wordpress.com;;131.159.0.2;443;36.126;301;TCP/TLS1.3;0.363;
2635;AUTOMATTIC - Automattic;0.377;1560958389;prensalibre.com;;131.159.0.2;443;71.316;301;TCP/TLS1.2;0.273;
2635;AUTOMATTIC - Automattic;0.489;1560958389;prensalibre.com;;131.159.0.2;443;37.732;301;TCP/TLS1.3;0.363;
2635;AUTOMATTIC - Automattic;0.406;1560958389;usmagazine.com;;131.159.0.2;443;80.774;302;TCP/TLS1.2;0.324;
2635;AUTOMATTIC - Automattic;0.524;1560958389;usmagazine.com;;131.159.0.2;443;44.749;302;TCP/TLS1.3;0.384;
2635;AUTOMATTIC - Automattic;2.276;1560958390;uproxx.com;;131.159.0.2;443;70.954;200;TCP/TLS1.2;0.347;
2635;AUTOMATTIC - Automattic;0.561;1560958391;uproxx.com;;131.159.0.2;443;38.329;200;TCP/TLS1.3;0.365;
2635;AUTOMATTIC - Automattic;0.518;1560958391;blog.wordpress.com;;131.159.0.2;443;58.598;301;TCP/TLS1.2;0.339;
2635;AUTOMATTIC - Automattic;0.295;1560958391;blog.wordpress.com;;131.159.0.2;443;29.943;301;TCP/TLS1.3;0.328;
2635;AUTOMATTIC - Automattic;0.524;1560958391;thinkprogress.org;;131.159.0.2;443;79.026;200;TCP/TLS1.2;0.376;
2635;AUTOMATTIC - Automattic;0.531;1560958392;thinkprogress.org;;131.159.0.2;443;39.082;200;TCP/TLS1.3;0.371;
2635;AUTOMATTIC - Automattic;0.512;1560958394;hollywoodlife.com;;131.159.0.2;443;59.523;200;TCP/TLS1.2;0.331;
2635;AUTOMATTIC - Automattic;0.483;1560958395;hollywoodlife.com;;131.159.0.2;443;50.230;200;TCP/TLS1.3;13.340;
2635;AUTOMATTIC - Automattic;0.279;1560958396;heavy.com;;131.159.0.2;443;50.900;200;TCP/TLS1.2;0.330;
2635;AUTOMATTIC - Automattic;0.373;1560958396;heavy.com;;131.159.0.2;443;30.262;200;TCP/TLS1.3;0.354;
2635;AUTOMATTIC - Automattic;0.304;1560958397;venturebeat.com;;131.159.0.2;443;70.672;200;TCP/TLS1.2;5.739;
2635;AUTOMATTIC - Automattic;0.437;1560958397;venturebeat.com;;131.159.0.2;443;37.243;200;TCP/TLS1.3;0.371;
30148;SUCURI-SEC - Sucuri;0.495;1560958397;maketecheasier.com;;131.159.0.2;443;150.370;301;TCP/TLS1.2;8.036;
30148;SUCURI-SEC - Sucuri;0.698;1560958397;maketecheasier.com;;131.159.0.2;443;81.187;301;TCP/TLS1.3;0.364;
30148;SUCURI-SEC - Sucuri;0.589;1560958397;zain.com;;131.159.0.2;443;272.688;200;TCP/TLS1.2;8.181;
30148;SUCURI-SEC - Sucuri;0.835;1560958398;zain.com;;131.159.0.2;443;80.240;200;TCP/TLS1.3;0.373;
30148;SUCURI-SEC - Sucuri;0.623;1560958398;hentaihaven.org;;131.159.0.2;443;156.127;200;TCP/TLS1.2;0.352;
30148;SUCURI-SEC - Sucuri;0.283;1560958398;hentaihaven.org;;131.159.0.2;443;89.294;200;TCP/TLS1.3;0.457;
30148;SUCURI-SEC - Sucuri;0.574;1560958399;futemax.tv;;131.159.0.2;443;122.610;200;TCP/TLS1.2;0.322;
30148;SUCURI-SEC - Sucuri;0.541;1560958399;futemax.tv;;131.159.0.2;443;80.639;200;TCP/TLS1.3;0.308;
30148;SUCURI-SEC - Sucuri;0.548;1560958399;tvhay.org;;131.159.0.2;443;142.359;403;TCP/TLS1.2;0.352;
30148;SUCURI-SEC - Sucuri;0.492;1560958399;tvhay.org;;131.159.0.2;443;97.488;403;TCP/TLS1.3;0.425;
30148;SUCURI-SEC - Sucuri;0.719;1560958400;sextop.net;;131.159.0.2;443;129.274;200;TCP/TLS1.2;0.407;
30148;SUCURI-SEC - Sucuri;0.662;1560958400;sextop.net;;131.159.0.2;443;101.135;200;TCP/TLS1.3;0.335;
30148;SUCURI-SEC - Sucuri;0.545;1560958400;gpacalculator.net;;131.159.0.2;443;232.236;200;TCP/TLS1.2;0.386;
30148;SUCURI-SEC - Sucuri;0.544;1560958400;gpacalculator.net;;131.159.0.2;443;78.967;200;TCP/TLS1.3;0.308;
30148;SUCURI-SEC - Sucuri;0.498;1560958400;sucuri.net;;131.159.0.2;443;151.380;200;TCP/TLS1.2;0.330;
30148;SUCURI-SEC - Sucuri;0.849;1560958401;sucuri.net;;131.159.0.2;443;80.847;200;TCP/TLS1.3;0.383;
30148;SUCURI-SEC - Sucuri;0.600;1560958401;removeandreplace.com;;131.159.0.2;443;131.030;403;TCP/TLS1.2;0.391;
30148;SUCURI-SEC - Sucuri;0.636;1560958401;removeandreplace.com;;131.159.0.2;443;85.891;403;TCP/TLS1.3;0.392;
30148;SUCURI-SEC - Sucuri;0.588;1560958401;tipchasers.com;;131.159.0.2;443;141.567;403;TCP/TLS1.2;0.338;
30148;SUCURI-SEC - Sucuri;0.542;1560958401;tipchasers.com;;131.159.0.2;443;97.500;403;TCP/TLS1.3;0.320;
53831;SQUARESPACE - Squarespace;0.581;1560958402;squarespace.com;;131.159.0.2;443;450.032;301;TCP/TLS1.2;0.428;
53831;SQUARESPACE - Squarespace;0.597;1560958402;squarespace.com;;131.159.0.2;443;483.523;301;TCP/TLS1.3;0.372;
53831;SQUARESPACE - Squarespace;0.582;1560958403;login.squarespace.com;;131.159.0.2;443;452.064;400;TCP/TLS1.2;0.313;
53831;SQUARESPACE - Squarespace;0.571;1560958404;login.squarespace.com;;131.159.0.2;443;328.236;400;TCP/TLS1.3;0.343;
53831;SQUARESPACE - Squarespace;0.873;1560958405;accountingtools.com;;131.159.0.2;443;557.402;400;TCP/TLS1.2;0.401;
53831;SQUARESPACE - Squarespace;0.645;1560958406;accountingtools.com;;131.159.0.2;443;287.583;400;TCP/TLS1.3;0.350;
53831;SQUARESPACE - Squarespace;0.587;1560958407;pixar.com;;131.159.0.2;443;636.071;400;TCP/TLS1.2;0.357;
53831;SQUARESPACE - Squarespace;0.615;1560958408;pixar.com;;131.159.0.2;443;285.931;400;TCP/TLS1.3;0.340;
53831;SQUARESPACE - Squarespace;0.651;1560958409;wickedwhimsmod.com;;131.159.0.2;443;435.168;400;TCP/TLS1.2;0.357;
53831;SQUARESPACE - Squarespace;0.613;1560958410;wickedwhimsmod.com;;131.159.0.2;443;355.829;400;TCP/TLS1.3;0.328;
53831;SQUARESPACE - Squarespace;0.337;1560958411;neverware.com;;131.159.0.2;443;461.163;400;TCP/TLS1.2;2.878;
53831;SQUARESPACE - Squarespace;0.294;1560958412;neverware.com;;131.159.0.2;443;482.906;400;TCP/TLS1.3;0.375;
53831;SQUARESPACE - Squarespace;0.327;1560958413;northstarmls.com;;131.159.0.2;443;468.968;400;TCP/TLS1.2;6.167;
53831;SQUARESPACE - Squarespace;0.290;1560958413;northstarmls.com;;131.159.0.2;443;345.696;400;TCP/TLS1.3;0.333;
53831;SQUARESPACE - Squarespace;0.642;1560958414;account.squarespace.com;;131.159.0.2;443;417.754;400;TCP/TLS1.2;0.391;
53831;SQUARESPACE - Squarespace;0.296;1560958415;account.squarespace.com;;131.159.0.2;443;276.005;400;TCP/TLS1.3;0.324;
53831;SQUARESPACE - Squarespace;0.333;1560958416;seated.com;;131.159.0.2;443;652.093;400;TCP/TLS1.2;203.557;
53831;SQUARESPACE - Squarespace;0.401;1560958417;seated.com;;131.159.0.2;443;337.297;400;TCP/TLS1.3;0.433;
53831;SQUARESPACE - Squarespace;0.602;1560958417;bibliocommons.com;;131.159.0.2;443;434.110;400;TCP/TLS1.2;0.386;
53831;SQUARESPACE - Squarespace;0.603;1560958418;bibliocommons.com;;131.159.0.2;443;361.460;400;TCP/TLS1.3;0.405;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.568;1560958419;nickfinder.com;;131.159.0.2;443;352.463;200;TCP/TLS1.2;0.349;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.625;1560958420;nickfinder.com;;131.159.0.2;443;213.282;200;TCP/TLS1.3;0.332;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.617;1560958420;digitbin.com;;131.159.0.2;443;338.023;301;TCP/TLS1.2;0.377;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.562;1560958421;digitbin.com;;131.159.0.2;443;436.676;301;TCP/TLS1.3;0.365;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.575;1560958421;dotesports.com;;131.159.0.2;443;427.091;200;TCP/TLS1.2;0.341;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.599;1560958422;dotesports.com;;131.159.0.2;443;218.458;200;TCP/TLS1.3;0.354;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.528;1560958422;elgoog.im;;131.159.0.2;443;78.769;200;TCP/TLS1.2;0.346;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.520;1560958422;elgoog.im;;131.159.0.2;443;41.039;200;TCP/TLS1.3;0.332;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.523;1560958423;squoosh.app;;131.159.0.2;443;69.287;200;TCP/TLS1.2;0.345;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.558;1560958423;squoosh.app;;131.159.0.2;443;45.088;200;TCP/TLS1.3;0.359;
14061;DIGITALOCEAN-ASN - DigitalOcean;;;openuserjs.org;;;;;;TCP/TLS1.2;;56
14061;DIGITALOCEAN-ASN - DigitalOcean;;;openuserjs.org;;;;;;TCP/TLS1.3;;56
14061;DIGITALOCEAN-ASN - DigitalOcean;0.567;1560958423;redux.js.org;;131.159.0.2;443;107.351;200;TCP/TLS1.2;0.371;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.561;1560958423;redux.js.org;;131.159.0.2;443;46.241;200;TCP/TLS1.3;0.340;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.552;1560958424;learnupon.com;;131.159.0.2;443;337.468;301;TCP/TLS1.2;0.369;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.579;1560958424;learnupon.com;;131.159.0.2;443;417.262;301;TCP/TLS1.3;0.344;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.514;1560958424;tftactics.gg;;131.159.0.2;443;88.153;200;TCP/TLS1.2;0.310;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.540;1560958425;tftactics.gg;;131.159.0.2;443;45.964;200;TCP/TLS1.3;0.348;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.537;1560958425;ourworldindata.org;;131.159.0.2;443;68.690;200;TCP/TLS1.2;0.393;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.522;1560958425;ourworldindata.org;;131.159.0.2;443;42.233;200;TCP/TLS1.3;4.326;
24940;HETZNER-AS - Hetzner Online GmbH;0.522;1560958426;overclockers.ru;;131.159.0.2;443;71.464;200;TCP/TLS1.2;0.344;
24940;HETZNER-AS - Hetzner Online GmbH;0.519;1560958426;overclockers.ru;;131.159.0.2;443;47.016;200;TCP/TLS1.3;0.358;
24940;HETZNER-AS - Hetzner Online GmbH;0.259;1560958427;click-and.win;;131.159.0.2;443;123.844;301;TCP/TLS1.2;0.351;
24940;HETZNER-AS - Hetzner Online GmbH;0.512;1560958427;click-and.win;;131.159.0.2;443;88.605;301;TCP/TLS1.3;0.358;
24940;HETZNER-AS - Hetzner Online GmbH;0.552;1560958427;manjaro.org;;131.159.0.2;443;70.175;200;TCP/TLS1.2;0.409;
24940;HETZNER-AS - Hetzner Online GmbH;0.503;1560958427;manjaro.org;;131.159.0.2;443;61.810;200;TCP/TLS1.3;0.305;
24940;HETZNER-AS - Hetzner Online GmbH;0.755;1560958427;psd-tutorials.de;;131.159.0.2;443;135.074;301;TCP/TLS1.2;0.488;
24940;HETZNER-AS - Hetzner Online GmbH;0.590;1560958427;psd-tutorials.de;;131.159.0.2;443;51.350;301;TCP/TLS1.3;0.360;
24940;HETZNER-AS - Hetzner Online GmbH;0.540;1560958427;myanonamouse.net;;131.159.0.2;443;101.995;301;TCP/TLS1.2;0.348;
24940;HETZNER-AS - Hetzner Online GmbH;0.548;1560958427;myanonamouse.net;;131.159.0.2;443;42.339;301;TCP/TLS1.3;0.358;
24940;HETZNER-AS - Hetzner Online GmbH;0.645;1560958428;arzmonitor.com;;131.159.0.2;443;100.512;200;TCP/TLS1.2;0.337;
24940;HETZNER-AS - Hetzner Online GmbH;0.315;1560958428;arzmonitor.com;;131.159.0.2;443;43.247;200;TCP/TLS1.3;0.307;
24940;HETZNER-AS - Hetzner Online GmbH;0.554;1560958428;wg-gesucht.de;;131.159.0.2;443;84.865;503;TCP/TLS1.2;0.289;
24940;HETZNER-AS - Hetzner Online GmbH;0.481;1560958429;wg-gesucht.de;;131.159.0.2;443;50.440;503;TCP/TLS1.3;0.359;
24940;HETZNER-AS - Hetzner Online GmbH;0.522;1560958429;farachart.com;;131.159.0.2;443;94.288;200;TCP/TLS1.2;0.344;
24940;HETZNER-AS - Hetzner Online GmbH;0.506;1560958429;farachart.com;;131.159.0.2;443;51.454;200;TCP/TLS1.3;0.305;
24940;HETZNER-AS - Hetzner Online GmbH;0.492;1560958429;winmeen.com;;131.159.0.2;443;75.628;301;TCP/TLS1.2;0.372;
24940;HETZNER-AS - Hetzner Online GmbH;0.538;1560958429;winmeen.com;;131.159.0.2;443;49.373;301;TCP/TLS1.3;0.366;
24940;HETZNER-AS - Hetzner Online GmbH;0.539;1560958429;softportal.com;;131.159.0.2;443;87.731;301;TCP/TLS1.2;0.375;
24940;HETZNER-AS - Hetzner Online GmbH;0.529;1560958429;softportal.com;;131.159.0.2;443;46.558;301;TCP/TLS1.3;0.351;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.645;1560958430;rumble.com;;131.159.0.2;443;439.223;200;TCP/TLS1.2;0.376;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.558;1560958431;rumble.com;;131.159.0.2;443;283.758;200;TCP/TLS1.3;0.374;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.592;1560958434;collegepravesh.com;;131.159.0.2;443;988.915;301;TCP/TLS1.2;0.401;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.371;1560958435;collegepravesh.com;;131.159.0.2;443;765.457;301;TCP/TLS1.3;0.328;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.390;1560958436;dreamstime.com;;131.159.0.2;443;418.217;301;TCP/TLS1.2;0.520;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.554;1560958436;dreamstime.com;;131.159.0.2;443;286.887;301;TCP/TLS1.3;0.367;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.595;1560958437;cadblocksfree.com;;131.159.0.2;443;115.706;302;TCP/TLS1.2;0.417;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.379;1560958437;cadblocksfree.com;;131.159.0.2;443;86.171;302;TCP/TLS1.3;0.298;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.507;1560958437;laatech.com;;131.159.0.2;443;116.068;200;TCP/TLS1.2;0.367;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.655;1560958437;laatech.com;;131.159.0.2;443;102.775;200;TCP/TLS1.3;7.789;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.510;1560958440;whatsabyte.com;;131.159.0.2;443;118.622;200;TCP/TLS1.2;0.326;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.700;1560958442;whatsabyte.com;;131.159.0.2;443;102.444;200;TCP/TLS1.3;0.531;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.624;1560958443;xdguru.com;;131.159.0.2;443;117.337;301;TCP/TLS1.2;0.286;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.564;1560958443;xdguru.com;;131.159.0.2;443;94.520;301;TCP/TLS1.3;0.394;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.570;1560958443;theraggedpriest.com;;131.159.0.2;443;112.686;200;TCP/TLS1.2;0.308;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.560;1560958444;theraggedpriest.com;;131.159.0.2;443;101.034;200;TCP/TLS1.3;0.378;
