Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
15169;GOOGLE - Google LLC;0.600;1561735998;google.co.in;;131.159.0.2;443;72.021;301;TCP/TLS1.2;0.452;
15169;GOOGLE - Google LLC;0.664;1561735999;google.co.in;;131.159.0.2;443;44.256;301;TCP/TLS1.3;0.415;
15169;GOOGLE - Google LLC;0.659;1561735999;google.cn;;131.159.0.2;443;71.894;302;TCP/TLS1.2;0.332;
15169;GOOGLE - Google LLC;0.621;1561735999;google.cn;;131.159.0.2;443;44.127;302;TCP/TLS1.3;0.381;
15169;GOOGLE - Google LLC;0.781;1561735999;blogger.com;;131.159.0.2;443;76.096;301;TCP/TLS1.2;0.355;
15169;GOOGLE - Google LLC;0.681;1561735999;blogger.com;;131.159.0.2;443;45.533;301;TCP/TLS1.3;0.368;
15169;GOOGLE - Google LLC;0.619;1561735999;google.de;;131.159.0.2;443;72.757;301;TCP/TLS1.2;0.325;
15169;GOOGLE - Google LLC;0.708;1561735999;google.de;;131.159.0.2;443;43.501;301;TCP/TLS1.3;0.366;
15169;GOOGLE - Google LLC;0.554;1561735999;google.ca;;131.159.0.2;443;76.164;301;TCP/TLS1.2;0.385;
15169;GOOGLE - Google LLC;0.758;1561735999;google.ca;;131.159.0.2;443;45.451;301;TCP/TLS1.3;0.425;
15169;GOOGLE - Google LLC;0.784;1561736000;google.com.vn;;131.159.0.2;443;75.860;301;TCP/TLS1.2;0.427;
15169;GOOGLE - Google LLC;0.631;1561736000;google.com.vn;;131.159.0.2;443;45.200;301;TCP/TLS1.3;0.328;
15169;GOOGLE - Google LLC;0.645;1561736000;google.com;;131.159.0.2;443;52.141;301;TCP/TLS1.2;0.381;
15169;GOOGLE - Google LLC;0.586;1561736000;google.com;;131.159.0.2;443;43.701;301;TCP/TLS1.3;0.353;
15169;GOOGLE - Google LLC;0.568;1561736000;google.com.ar;;131.159.0.2;443;76.757;301;TCP/TLS1.2;4.751;
15169;GOOGLE - Google LLC;0.593;1561736000;google.com.ar;;131.159.0.2;443;43.312;301;TCP/TLS1.3;0.498;
15169;GOOGLE - Google LLC;0.501;1561736000;google.it;;131.159.0.2;443;72.199;301;TCP/TLS1.2;2.544;
15169;GOOGLE - Google LLC;0.573;1561736000;google.it;;131.159.0.2;443;43.355;301;TCP/TLS1.3;0.456;
15169;GOOGLE - Google LLC;0.612;1561736001;google.gr;;131.159.0.2;443;321.460;301;TCP/TLS1.2;0.475;
15169;GOOGLE - Google LLC;0.724;1561736001;google.gr;;131.159.0.2;443;43.769;301;TCP/TLS1.3;0.386;
32475;SINGLEHOP-LLC - SingleHop LLC;0.503;1561736001;wordpress.org;;131.159.0.2;443;333.578;200;TCP/TLS1.2;0.369;
32475;SINGLEHOP-LLC - SingleHop LLC;0.628;1561736002;wordpress.org;;131.159.0.2;443;231.576;200;TCP/TLS1.3;0.387;
32475;SINGLEHOP-LLC - SingleHop LLC;0.646;1561736002;w.org;;131.159.0.2;443;345.795;301;TCP/TLS1.2;0.421;
32475;SINGLEHOP-LLC - SingleHop LLC;0.615;1561736003;w.org;;131.159.0.2;443;229.377;301;TCP/TLS1.3;0.456;
32475;SINGLEHOP-LLC - SingleHop LLC;0.638;1561736003;themegrill.com;;131.159.0.2;443;463.047;200;TCP/TLS1.2;0.410;
32475;SINGLEHOP-LLC - SingleHop LLC;0.632;1561736004;themegrill.com;;131.159.0.2;443;345.788;200;TCP/TLS1.3;0.413;
32475;SINGLEHOP-LLC - SingleHop LLC;0.584;1561736005;weliveentertainment.com;;131.159.0.2;443;451.277;200;TCP/TLS1.2;0.353;
32475;SINGLEHOP-LLC - SingleHop LLC;0.589;1561736006;weliveentertainment.com;;131.159.0.2;443;343.967;200;TCP/TLS1.3;0.402;
32475;SINGLEHOP-LLC - SingleHop LLC;0.615;1561736006;laatech.net;;131.159.0.2;443;105.242;200;TCP/TLS1.2;0.332;
32475;SINGLEHOP-LLC - SingleHop LLC;0.570;1561736006;laatech.net;;131.159.0.2;443;86.216;200;TCP/TLS1.3;0.398;
32475;SINGLEHOP-LLC - SingleHop LLC;0.592;1561736007;sciencealert.com;;131.159.0.2;443;451.985;301;TCP/TLS1.2;0.304;
32475;SINGLEHOP-LLC - SingleHop LLC;0.564;1561736008;sciencealert.com;;131.159.0.2;443;352.257;301;TCP/TLS1.3;0.335;
32475;SINGLEHOP-LLC - SingleHop LLC;0.641;1561736008;expatwomen.com;;131.159.0.2;443;369.877;200;TCP/TLS1.2;0.405;
32475;SINGLEHOP-LLC - SingleHop LLC;0.627;1561736009;expatwomen.com;;131.159.0.2;443;547.813;200;TCP/TLS1.3;0.369;
32475;SINGLEHOP-LLC - SingleHop LLC;0.590;1561736010;bd.com;;131.159.0.2;443;358.489;301;TCP/TLS1.2;0.425;
32475;SINGLEHOP-LLC - SingleHop LLC;0.607;1561736010;bd.com;;131.159.0.2;443;347.679;301;TCP/TLS1.3;0.409;
32475;SINGLEHOP-LLC - SingleHop LLC;0.608;1561736011;getsling.com;;131.159.0.2;443;353.257;200;TCP/TLS1.2;0.357;
32475;SINGLEHOP-LLC - SingleHop LLC;0.714;1561736013;getsling.com;;131.159.0.2;443;349.070;200;TCP/TLS1.3;0.398;
32475;SINGLEHOP-LLC - SingleHop LLC;0.576;1561736015;list25.com;;131.159.0.2;443;449.024;200;TCP/TLS1.2;0.430;
32475;SINGLEHOP-LLC - SingleHop LLC;0.719;1561736016;list25.com;;131.159.0.2;443;355.130;200;TCP/TLS1.3;0.354;
19551;INCAPSULA - Incapsula Inc;0.786;1561736016;bankmandiri.co.id;;131.159.0.2;443;486.192;301;TCP/TLS1.2;0.453;
19551;INCAPSULA - Incapsula Inc;0.776;1561736016;bankmandiri.co.id;;131.159.0.2;443;105.627;301;TCP/TLS1.3;0.500;
19551;INCAPSULA - Incapsula Inc;0.805;1561736017;kooora.com;;131.159.0.2;443;518.554;301;TCP/TLS1.2;0.431;
19551;INCAPSULA - Incapsula Inc;1.859;1561736018;kooora.com;;131.159.0.2;443;370.413;301;TCP/TLS1.3;0.599;
19551;INCAPSULA - Incapsula Inc;0.753;1561736018;t-mobile.com;;131.159.0.2;443;547.135;301;TCP/TLS1.2;0.426;
19551;INCAPSULA - Incapsula Inc;0.646;1561736019;t-mobile.com;;131.159.0.2;443;367.274;301;TCP/TLS1.3;0.375;
19551;INCAPSULA - Incapsula Inc;0.664;1561736019;ancestry.com;;131.159.0.2;443;376.621;301;TCP/TLS1.2;0.403;
19551;INCAPSULA - Incapsula Inc;0.686;1561736020;ancestry.com;;131.159.0.2;443;359.907;301;TCP/TLS1.3;0.378;
19551;INCAPSULA - Incapsula Inc;0.727;1561736021;reclameaqui.com.br;;131.159.0.2;443;534.613;200;TCP/TLS1.2;0.393;
19551;INCAPSULA - Incapsula Inc;0.688;1561736021;reclameaqui.com.br;;131.159.0.2;443;372.453;200;TCP/TLS1.3;0.350;
19551;INCAPSULA - Incapsula Inc;0.620;1561736022;findagrave.com;;131.159.0.2;443;411.035;301;TCP/TLS1.2;0.381;
19551;INCAPSULA - Incapsula Inc;0.638;1561736022;findagrave.com;;131.159.0.2;443;363.655;301;TCP/TLS1.3;0.360;
19551;INCAPSULA - Incapsula Inc;0.728;1561736022;ozon.ru;;131.159.0.2;443;178.958;301;TCP/TLS1.2;0.412;
19551;INCAPSULA - Incapsula Inc;0.630;1561736023;ozon.ru;;131.159.0.2;443;102.132;301;TCP/TLS1.3;0.358;
19551;INCAPSULA - Incapsula Inc;0.621;1561736023;fili.cc;;131.159.0.2;443;115.584;200;TCP/TLS1.2;0.375;
19551;INCAPSULA - Incapsula Inc;0.600;1561736023;fili.cc;;131.159.0.2;443;304.006;200;TCP/TLS1.3;0.325;
19551;INCAPSULA - Incapsula Inc;0.634;1561736024;vmware.com;;131.159.0.2;443;374.939;301;TCP/TLS1.2;0.306;
19551;INCAPSULA - Incapsula Inc;0.682;1561736024;vmware.com;;131.159.0.2;443;360.363;301;TCP/TLS1.3;0.366;
19551;INCAPSULA - Incapsula Inc;0.627;1561736025;spiceworks.com;;131.159.0.2;443;408.258;301;TCP/TLS1.2;0.369;
19551;INCAPSULA - Incapsula Inc;0.651;1561736025;spiceworks.com;;131.159.0.2;443;384.580;301;TCP/TLS1.3;0.342;
2635;AUTOMATTIC - Automattic;0.681;1561736026;heavy.com;;131.159.0.2;443;57.317;200;TCP/TLS1.2;0.310;
2635;AUTOMATTIC - Automattic;0.655;1561736027;heavy.com;;131.159.0.2;443;37.995;200;TCP/TLS1.3;0.387;
2635;AUTOMATTIC - Automattic;0.718;1561736028;techcrunch.com;;131.159.0.2;443;58.314;200;TCP/TLS1.2;0.394;
2635;AUTOMATTIC - Automattic;0.609;1561736029;techcrunch.com;;131.159.0.2;443;38.040;200;TCP/TLS1.3;0.367;
2635;AUTOMATTIC - Automattic;0.687;1561736029;files.wordpress.com;;131.159.0.2;443;68.117;301;TCP/TLS1.2;0.441;
2635;AUTOMATTIC - Automattic;0.459;1561736029;files.wordpress.com;;131.159.0.2;443;32.997;301;TCP/TLS1.3;0.347;
2635;AUTOMATTIC - Automattic;0.594;1561736029;thesun.co.uk;;131.159.0.2;443;60.199;301;TCP/TLS1.2;0.432;
2635;AUTOMATTIC - Automattic;0.589;1561736029;thesun.co.uk;;131.159.0.2;443;36.804;301;TCP/TLS1.3;0.418;
2635;AUTOMATTIC - Automattic;0.464;1561736029;wp.com;;131.159.0.2;443;57.291;301;TCP/TLS1.2;0.337;
2635;AUTOMATTIC - Automattic;0.632;1561736030;wp.com;;131.159.0.2;443;37.635;301;TCP/TLS1.3;0.421;
2635;AUTOMATTIC - Automattic;0.680;1561736030;wordpress.com;;131.159.0.2;443;56.873;200;TCP/TLS1.2;0.422;
2635;AUTOMATTIC - Automattic;0.360;1561736031;wordpress.com;;131.159.0.2;443;29.372;200;TCP/TLS1.3;0.265;
2635;AUTOMATTIC - Automattic;0.622;1561736032;nypost.com;;131.159.0.2;443;73.468;200;TCP/TLS1.2;0.460;
2635;AUTOMATTIC - Automattic;0.784;1561736033;nypost.com;;131.159.0.2;443;38.312;200;TCP/TLS1.3;0.394;
2635;AUTOMATTIC - Automattic;0.735;1561736034;home.blog;;131.159.0.2;443;103.717;200;TCP/TLS1.2;0.332;
2635;AUTOMATTIC - Automattic;0.689;1561736034;home.blog;;131.159.0.2;443;240.997;200;TCP/TLS1.3;0.361;
2635;AUTOMATTIC - Automattic;0.592;1561736034;indiewire.com;;131.159.0.2;443;71.146;301;TCP/TLS1.2;0.576;
2635;AUTOMATTIC - Automattic;0.631;1561736035;indiewire.com;;131.159.0.2;443;41.141;301;TCP/TLS1.3;0.339;
2635;AUTOMATTIC - Automattic;0.549;1561736035;mercurynews.com;;131.159.0.2;443;148.034;301;TCP/TLS1.2;0.369;
2635;AUTOMATTIC - Automattic;0.512;1561736035;mercurynews.com;;131.159.0.2;443;36.673;301;TCP/TLS1.3;0.424;
30148;SUCURI-SEC - Sucuri;0.418;1561736036;upmedia.mg;;131.159.0.2;443;907.482;403;TCP/TLS1.2;0.330;
30148;SUCURI-SEC - Sucuri;0.634;1561736036;upmedia.mg;;131.159.0.2;443;92.877;403;TCP/TLS1.3;0.428;
30148;SUCURI-SEC - Sucuri;0.585;1561736036;uptvs.com;;131.159.0.2;443;364.435;301;TCP/TLS1.2;0.373;
30148;SUCURI-SEC - Sucuri;0.639;1561736037;uptvs.com;;131.159.0.2;443;91.924;301;TCP/TLS1.3;0.413;
30148;SUCURI-SEC - Sucuri;0.616;1561736037;thesaltymarshmallow.com;;131.159.0.2;443;148.617;200;TCP/TLS1.2;0.405;
30148;SUCURI-SEC - Sucuri;0.738;1561736037;thesaltymarshmallow.com;;131.159.0.2;443;91.880;200;TCP/TLS1.3;0.404;
30148;SUCURI-SEC - Sucuri;0.579;1561736038;financesonline.com;;131.159.0.2;443;138.951;200;TCP/TLS1.2;0.412;
30148;SUCURI-SEC - Sucuri;0.345;1561736038;financesonline.com;;131.159.0.2;443;94.100;200;TCP/TLS1.3;4.091;
30148;SUCURI-SEC - Sucuri;0.693;1561736039;world4ufree.best;;131.159.0.2;443;361.135;200;TCP/TLS1.2;0.428;
30148;SUCURI-SEC - Sucuri;0.594;1561736039;world4ufree.best;;131.159.0.2;443;116.472;200;TCP/TLS1.3;0.381;
30148;SUCURI-SEC - Sucuri;0.598;1561736039;sucuri.net;;131.159.0.2;443;185.002;200;TCP/TLS1.2;0.474;
30148;SUCURI-SEC - Sucuri;0.621;1561736040;sucuri.net;;131.159.0.2;443;93.519;200;TCP/TLS1.3;0.428;
30148;SUCURI-SEC - Sucuri;0.625;1561736040;nyafilmer.com;;131.159.0.2;443;160.359;403;TCP/TLS1.2;0.355;
30148;SUCURI-SEC - Sucuri;0.587;1561736040;nyafilmer.com;;131.159.0.2;443;92.399;403;TCP/TLS1.3;0.427;
30148;SUCURI-SEC - Sucuri;0.609;1561736040;wpbeginner.com;;131.159.0.2;443;138.438;403;TCP/TLS1.2;0.376;
30148;SUCURI-SEC - Sucuri;0.647;1561736041;wpbeginner.com;;131.159.0.2;443;93.080;403;TCP/TLS1.3;0.361;
30148;SUCURI-SEC - Sucuri;0.683;1561736041;softwarebattle.com;;131.159.0.2;443;182.984;403;TCP/TLS1.2;0.415;
30148;SUCURI-SEC - Sucuri;0.733;1561736041;softwarebattle.com;;131.159.0.2;443;111.478;403;TCP/TLS1.3;0.434;
30148;SUCURI-SEC - Sucuri;0.643;1561736042;studiestoday.com;;131.159.0.2;443;180.401;301;TCP/TLS1.2;0.333;
30148;SUCURI-SEC - Sucuri;0.754;1561736042;studiestoday.com;;131.159.0.2;443;111.656;301;TCP/TLS1.3;0.412;
53831;SQUARESPACE - Squarespace;0.618;1561736042;squarespace.com;;131.159.0.2;443;655.726;301;TCP/TLS1.2;7.091;
53831;SQUARESPACE - Squarespace;0.695;1561736043;squarespace.com;;131.159.0.2;443;274.432;301;TCP/TLS1.3;0.365;
53831;SQUARESPACE - Squarespace;0.696;1561736044;account.squarespace.com;;131.159.0.2;443;648.962;400;TCP/TLS1.2;0.367;
53831;SQUARESPACE - Squarespace;0.613;1561736045;account.squarespace.com;;131.159.0.2;443;328.262;400;TCP/TLS1.3;0.353;
53831;SQUARESPACE - Squarespace;0.575;1561736046;accountingtools.com;;131.159.0.2;443;578.545;400;TCP/TLS1.2;0.335;
53831;SQUARESPACE - Squarespace;0.672;1561736047;accountingtools.com;;131.159.0.2;443;302.467;400;TCP/TLS1.3;0.357;
53831;SQUARESPACE - Squarespace;1.186;1561736048;gingrapp.com;;131.159.0.2;443;456.815;400;TCP/TLS1.2;0.418;
53831;SQUARESPACE - Squarespace;0.655;1561736049;gingrapp.com;;131.159.0.2;443;322.444;400;TCP/TLS1.3;0.798;
53831;SQUARESPACE - Squarespace;0.665;1561736051;continuum.graphics;;131.159.0.2;443;981.418;400;TCP/TLS1.2;0.362;
53831;SQUARESPACE - Squarespace;0.554;1561736052;continuum.graphics;;131.159.0.2;443;331.399;400;TCP/TLS1.3;0.351;
53831;SQUARESPACE - Squarespace;0.643;1561736053;crossover.com;;131.159.0.2;443;499.794;400;TCP/TLS1.2;0.354;
53831;SQUARESPACE - Squarespace;0.662;1561736054;crossover.com;;131.159.0.2;443;352.108;400;TCP/TLS1.3;0.411;
53831;SQUARESPACE - Squarespace;0.599;1561736054;pixelsurplus.com;;131.159.0.2;443;447.419;400;TCP/TLS1.2;0.361;
53831;SQUARESPACE - Squarespace;0.699;1561736055;pixelsurplus.com;;131.159.0.2;443;288.789;400;TCP/TLS1.3;0.375;
53831;SQUARESPACE - Squarespace;0.637;1561736056;flaunt.com;;131.159.0.2;443;468.959;400;TCP/TLS1.2;0.329;
53831;SQUARESPACE - Squarespace;0.665;1561736057;flaunt.com;;131.159.0.2;443;346.788;400;TCP/TLS1.3;0.336;
53831;SQUARESPACE - Squarespace;0.660;1561736058;bibliocommons.com;;131.159.0.2;443;434.357;400;TCP/TLS1.2;0.396;
53831;SQUARESPACE - Squarespace;0.698;1561736059;bibliocommons.com;;131.159.0.2;443;482.708;400;TCP/TLS1.3;0.442;
53831;SQUARESPACE - Squarespace;0.675;1561736060;characterdesignreferences.com;;131.159.0.2;443;469.317;400;TCP/TLS1.2;0.386;
53831;SQUARESPACE - Squarespace;0.603;1561736060;characterdesignreferences.com;;131.159.0.2;443;333.184;400;TCP/TLS1.3;0.345;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.653;1561736062;vuejs.org;;131.159.0.2;443;1073.051;200;TCP/TLS1.2;996.924;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.806;1561736062;vuejs.org;;131.159.0.2;443;38.974;200;TCP/TLS1.3;0.510;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.689;1561736062;fivebrackets.com;;131.159.0.2;443;334.321;200;TCP/TLS1.2;0.392;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.803;1561736063;fivebrackets.com;;131.159.0.2;443;225.695;200;TCP/TLS1.3;0.445;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.720;1561736063;jobinja.ir;;131.159.0.2;443;185.694;200;TCP/TLS1.2;0.381;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.645;1561736064;jobinja.ir;;131.159.0.2;443;70.809;200;TCP/TLS1.3;0.368;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.702;1561736065;freshersnow.com;;131.159.0.2;443;796.970;301;TCP/TLS1.2;0.301;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.735;1561736066;freshersnow.com;;131.159.0.2;443;563.813;301;TCP/TLS1.3;0.384;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.630;1561736066;ourworldindata.org;;131.159.0.2;443;68.321;200;TCP/TLS1.2;0.355;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.672;1561736066;ourworldindata.org;;131.159.0.2;443;37.911;200;TCP/TLS1.3;0.396;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.588;1561736066;quotev.com;;131.159.0.2;443;150.815;301;TCP/TLS1.2;0.347;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.636;1561736067;quotev.com;;131.159.0.2;443;81.020;301;TCP/TLS1.3;0.361;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.632;1561736067;flaviocopes.com;;131.159.0.2;443;76.276;200;TCP/TLS1.2;0.374;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.657;1561736067;flaviocopes.com;;131.159.0.2;443;42.758;200;TCP/TLS1.3;3.329;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.621;1561736068;borisfx.com;;131.159.0.2;443;78.836;200;TCP/TLS1.2;0.394;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.624;1561736068;borisfx.com;;131.159.0.2;443;44.861;200;TCP/TLS1.3;0.400;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.666;1561736068;n2tvs.com;;131.159.0.2;443;346.875;403;TCP/TLS1.2;0.371;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.656;1561736069;n2tvs.com;;131.159.0.2;443;83.368;403;TCP/TLS1.3;0.325;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.635;1561736069;lupoporno.com;;131.159.0.2;443;132.093;301;TCP/TLS1.2;0.393;
14061;DIGITALOCEAN-ASN - DigitalOcean;0.580;1561736069;lupoporno.com;;131.159.0.2;443;70.898;301;TCP/TLS1.3;0.360;
24940;HETZNER-AS - Hetzner Online GmbH;0.591;1561736069;multiurok.ru;;131.159.0.2;443;76.606;200;TCP/TLS1.2;0.348;
24940;HETZNER-AS - Hetzner Online GmbH;0.616;1561736071;multiurok.ru;;131.159.0.2;443;249.986;200;TCP/TLS1.3;0.366;
24940;HETZNER-AS - Hetzner Online GmbH;0.648;1561736072;edupage.org;;131.159.0.2;443;87.828;200;TCP/TLS1.2;0.420;
24940;HETZNER-AS - Hetzner Online GmbH;0.540;1561736072;edupage.org;;131.159.0.2;443;61.694;200;TCP/TLS1.3;0.537;
24940;HETZNER-AS - Hetzner Online GmbH;0.593;1561736073;softportal.com;;131.159.0.2;443;88.285;301;TCP/TLS1.2;0.367;
24940;HETZNER-AS - Hetzner Online GmbH;0.596;1561736073;softportal.com;;131.159.0.2;443;48.100;301;TCP/TLS1.3;0.370;
24940;HETZNER-AS - Hetzner Online GmbH;0.531;1561736073;kopilkaurokov.ru;;131.159.0.2;443;281.555;200;TCP/TLS1.2;0.389;
24940;HETZNER-AS - Hetzner Online GmbH;0.603;1561736075;kopilkaurokov.ru;;131.159.0.2;443;247.051;200;TCP/TLS1.3;0.390;
24940;HETZNER-AS - Hetzner Online GmbH;0.743;1561736076;overclockers.ru;;131.159.0.2;443;109.541;200;TCP/TLS1.2;0.373;
24940;HETZNER-AS - Hetzner Online GmbH;0.524;1561736076;overclockers.ru;;131.159.0.2;443;45.214;200;TCP/TLS1.3;0.351;
24940;HETZNER-AS - Hetzner Online GmbH;0.580;1561736076;cricketaddictor.com;;131.159.0.2;443;143.593;200;TCP/TLS1.2;0.332;
24940;HETZNER-AS - Hetzner Online GmbH;0.664;1561736077;cricketaddictor.com;;131.159.0.2;443;84.371;200;TCP/TLS1.3;0.345;
24940;HETZNER-AS - Hetzner Online GmbH;0.581;1561736078;1news.com.br;;131.159.0.2;443;470.501;301;TCP/TLS1.2;0.341;
24940;HETZNER-AS - Hetzner Online GmbH;0.641;1561736078;1news.com.br;;131.159.0.2;443;78.491;301;TCP/TLS1.3;0.388;
24940;HETZNER-AS - Hetzner Online GmbH;0.565;1561736078;wg-gesucht.de;;131.159.0.2;443;224.237;503;TCP/TLS1.2;0.370;
24940;HETZNER-AS - Hetzner Online GmbH;0.669;1561736079;wg-gesucht.de;;131.159.0.2;443;1056.106;503;TCP/TLS1.3;1000.355;
24940;HETZNER-AS - Hetzner Online GmbH;0.639;1561736079;myanonamouse.net;;131.159.0.2;443;287.100;301;TCP/TLS1.2;0.362;
24940;HETZNER-AS - Hetzner Online GmbH;0.716;1561736079;myanonamouse.net;;131.159.0.2;443;48.174;301;TCP/TLS1.3;0.414;
24940;HETZNER-AS - Hetzner Online GmbH;0.465;1561736080;ylilauta.org;;131.159.0.2;443;131.666;  0;TCP/TLS1.2;0.345;
24940;HETZNER-AS - Hetzner Online GmbH;0.582;1561736080;ylilauta.org;;131.159.0.2;443;89.822;  0;TCP/TLS1.3;0.480;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.571;1561736080;dreamstime.com;;131.159.0.2;443;438.588;301;TCP/TLS1.2;0.392;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.697;1561736081;dreamstime.com;;131.159.0.2;443;289.349;301;TCP/TLS1.3;0.421;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.583;1561736083;91app.com;;131.159.0.2;443;854.727;301;TCP/TLS1.2;0.416;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.661;1561736084;91app.com;;131.159.0.2;443;815.153;301;TCP/TLS1.3;0.475;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.620;1561736085;mybigcommerce.com;;131.159.0.2;443;555.622;404;TCP/TLS1.2;0.328;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.615;1561736085;mybigcommerce.com;;131.159.0.2;443;303.639;404;TCP/TLS1.3;0.328;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.728;1561736087;rumble.com;;131.159.0.2;443;1057.803;200;TCP/TLS1.2;998.926;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.559;1561736089;rumble.com;;131.159.0.2;443;36.962;200;TCP/TLS1.3;0.340;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.671;1561736092;advancedcustomfields.com;;131.159.0.2;443;2747.593;301;TCP/TLS1.2;0.387;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.895;1561736094;advancedcustomfields.com;;131.159.0.2;443;787.449;301;TCP/TLS1.3;0.413;
36351;SOFTLAYER - SoftLayer Technologies Inc.;1.046;1561736094;laatech.com;;131.159.0.2;443;158.667;200;TCP/TLS1.2;0.376;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.802;1561736094;laatech.com;;131.159.0.2;443;101.299;200;TCP/TLS1.3;0.450;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.658;1561736097;collegepravesh.com;;131.159.0.2;443;1486.787;301;TCP/TLS1.2;0.340;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.643;1561736098;collegepravesh.com;;131.159.0.2;443;765.618;301;TCP/TLS1.3;0.373;
36351;SOFTLAYER - SoftLayer Technologies Inc.;0.634;1561736104;makemoneyadultcontent.com;;131.159.0.2;443;3551.150;301;TCP/TLS1.2;0.432;
